INVENTORY_ITEM_ID,n,n_test,mean_MAE,mean_RMSE,mean_MAPE,mean_WAPE,mean_R2,last_MAE,last_RMSE,last_MAPE,last_WAPE,last_R2,roll7_MAE,roll7_RMSE,roll7_MAPE,roll7_WAPE,roll7_R2
3817364,365,73,70.29466128729592,84.09590163774313,47.65978545530071,52.075403632764385,-2.278309196678209,57.082191780821915,72.74415666407249,37.60990997596875,42.28739598132738,-1.4529939458763188,35.59491193737768,54.824759583140676,22.71891250268874,26.36927716083388,-0.3933291442744138
3817365,365,73,68.12300619253143,81.74463099764574,49.16599459336343,53.559283274688156,-2.2363903531118714,60.57534246575342,75.41719581539435,42.865749647510945,47.62520193861066,-1.754756288443617,34.89041095890411,54.00799027642697,23.317630054275686,27.431340872374797,-0.41272768518419234
3817366,365,73,85.32759429536499,106.42143168850383,44.9188512234253,49.530171625013075,-1.7600120354981175,71.42465753424658,95.08871128424568,36.560763914388225,41.45992366412214,-1.203488075375764,40.86692759295499,68.05800326764154,21.05667469061577,23.722055616139585,-0.12878489218547884
3817367,365,73,81.35616438356162,98.72067286866493,45.488204459416046,49.98316781686583,-2.1167061961915072,69.0958904109589,88.63330645811781,37.45129011777078,42.4507658643326,-1.5123118836901792,36.91780821917808,57.947000839958065,20.85289009182697,22.68136677327049,-0.07384494487880944
3817368,365,73,24.736489022330645,39.52748701575205,20.608137375483356,22.056476103946952,-0.030478663121896288,25.45205479452055,41.782214214394315,19.69209815887314,22.694515695615,-0.15139276751992958,24.954990215264193,39.174541149936644,21.304739079221772,22.251304332652815,-0.012158277196523404
3817369,365,73,28.584537436667297,47.11498612764541,23.78831596164138,28.452021173666658,-0.2966024969183658,37.136986301369866,54.49632386747287,30.940178900687126,36.96482137987456,-0.7346950250816418,27.906066536203525,46.28880060257005,23.46096003567016,27.77669562507305,-0.25152801083995446
3818317,365,73,8.881028335522611,11.593242219195488,29.746949280503447,26.089137565116726,-0.020868194425835984,17.36986301369863,20.5439722186472,46.440825085877094,51.0261569416499,-2.205742922544948,17.107632093933468,20.307600993061055,45.67880833239927,50.255820638114415,-2.1323991496215644
3831197,365,73,21.48315819103021,27.947549131175744,215.55078790079648,61.28450753986735,-0.0003158057084573507,22.301369863013697,28.22026863167386,238.7495295737811,63.618601016021884,-0.019933746440745637,22.927592954990217,34.06494479778356,103.95274652543893,65.40501311896388,-0.4861582387870811
3840786,29,6,0.19565217391304346,0.39251021924495194,11.594202898550723,16.770186335403725,-0.10926275992438583,0.16666666666666666,0.408248290463863,8.333333333333332,14.285714285714285,-0.20000000000000018,0.26190476190476186,0.37343778907995534,19.047619047619044,22.448979591836732,-0.0040816326530617175
3841476,21,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
3848591,365,73,30.114421092137352,48.66916929125506,25.042761229551303,29.350503868171252,-0.3415905689108032,59.821917808219176,72.9250882286109,53.63659911289452,58.30440587449933,-2.0120769034389765,35.418786692759305,53.4476325658494,29.162341145434024,34.52031279801641,-0.6179648252089449
3848607,42,9,0.4410774410774411,0.44364022739389397,40.909090909090914,39.6969696969697,-0.9927685950413228,0.1111111111111111,0.3333333333333333,5.555555555555555,10.0,-0.125,0.6666666666666665,0.6801360408136047,65.07936507936508,59.999999999999986,-3.683673469387754
3849483,365,73,52.22260273972602,52.76269925283497,256.1924056537292,223.33040421792617,-48.096907204980056,7.52054794520548,8.83253636449559,39.297428119530856,32.161687170474515,-0.37584969851009054,9.894324853228962,11.123999296918434,52.74593989640639,42.31316428152983,-1.1823380769078553
3859131,365,73,8.87417902045412,13.686420928999286,44.77427130784955,50.41362400724909,-0.30088468184815564,8.767123287671232,12.85216254922808,51.74351226509377,49.80544747081712,-0.14712682025391666,9.142857142857142,12.17041881830809,64.79778692186099,51.93996664813786,-0.028655759341026377
3860784,365,73,699.8113154437981,1285.107441313623,370.0619664021892,111.60289683756912,-0.053030240714805554,577.4246575342465,1344.7995420207349,115.05002838592179,92.08519934462043,-0.15312681582171983,574.5909980430529,1360.443558133599,78.76409556559216,91.63329952406961,-0.180111449031926
3861917,365,73,40.17123287671234,42.70970198061161,52.187047235838016,54.08520841018076,-7.670148960195226,11.835616438356164,14.682017703150219,16.672888360166386,15.935079306528957,-0.024577852461531435,15.954990215264193,19.280698050252337,20.10576954906845,21.48126679664858,-0.7669285318562786
3864462,365,73,15.781713267029462,16.8740550217401,88.73402463129332,72.09418451146125,-2.358401753186102,5.5479452054794525,9.250694161291541,26.23643279129744,25.344180225281605,-0.009351358769029261,6.142857142857142,9.312861115888309,31.87506713299799,28.061863043089573,-0.02296312477262452
3866694,365,73,582.0368737098893,1134.6798573736967,35.48837214567852,56.26001930672111,-0.2405794255395579,623.5068493150685,1186.6552972622453,36.38846098089605,60.26853102407246,-0.3568350318725113,585.9001956947162,1142.920766453087,34.9882266614086,56.633450233990466,-0.2586649280075235
3877103,365,73,15.23601989116157,16.61138988966393,157.65023788876746,95.14366570186438,-4.3845409697098425,6.4520547945205475,8.207080137513076,46.8125223270323,40.290846877673225,-0.3143592635448862,17.23091976516634,18.564871640921506,174.96040672728455,107.60112428204816,-5.725439091020238
3889434,189,38,0.9771697455559429,1.3497818671358819,45.513245033112575,42.680977392098654,-0.11998280642729098,1.2894736842105263,1.8136906252750291,41.53508771929825,56.32183908045977,-1.0221370796083438,0.9210526315789473,1.3078709094514924,46.228070175438596,40.229885057471265,-0.05151128139633876
3893475,365,73,31.84678176018014,33.72384692438342,109.92732755329537,88.22827584414232,-3.885895529005836,61.42465753424658,62.78600315182375,205.71950558298315,170.1707779886148,-15.935406791138629,17.53033268101761,20.54613578837875,61.486178834909964,48.566007047980484,-0.8135530578682084
3898351,365,73,3.8253893788703324,4.959400754665262,29.481563617479818,24.77847601220357,-0.03071820641061951,4.561643835616438,5.973686592620115,29.595086476554645,29.547471162378,-0.49543109685131004,5.1506849315068495,6.600124531826383,32.037505069261854,33.36291038154392,-0.8255166556572613
